"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,65.9396516741589,81.8677033095533,105,0.7,47,26375.8606696636
2,76.1494780443557,81.865501004614,133,0.886666666666667,19,30459.7912177423
3,76.1539826969536,81.862084325478,133,0.886666666666667,19,30461.5930787815
4,76.1568378564318,81.858751028933,133,0.886666666666667,19,30462.7351425727
5,76.1561658956239,81.8558550683066,133,0.886666666666667,19,30462.4663582496
6,76.1544803294767,81.8662450019383,133,0.886666666666667,19,30461.7921317907
7,76.1575826918975,81.8721307608497,133,0.886666666666667,19,30463.033076759
8,76.1567073144006,81.8784026891135,133,0.886666666666667,19,30462.6829257602
9,76.154109906452,81.8575341161492,133,0.886666666666667,19,30461.6439625808
10,76.1544369799901,81.8580604822241,133,0.886666666666667,19,30461.774791996
11,8.18525535580884,8.18525535580884,0,0,NA,3274.10214232354
