"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,79.7076721292514,82.560611440659,140,0.933333333333333,12,31883.0688517006
2,76.950228267204,82.5426365897046,134,0.893333333333333,18,30780.0913068816
3,76.9507793399213,82.5436659299941,134,0.893333333333333,18,30780.3117359685
4,76.9511106062638,82.5467723890479,134,0.893333333333333,18,30780.4442425055
5,76.9479217282897,82.5467118825001,134,0.893333333333333,18,30779.1686913159
6,76.9546303711939,82.555375876232,134,0.893333333333333,18,30781.8521484776
7,76.9554176771256,82.5493202480061,134,0.893333333333333,18,30782.1670708502
8,76.9510953776693,82.5315047645107,134,0.893333333333333,18,30780.4381510677
9,76.9473416663609,82.5473333975692,134,0.893333333333333,18,30778.9366665444
10,76.9479716238463,82.5431218330241,134,0.893333333333333,18,30779.1886495385
11,8.25248056605839,8.25248056605839,0,0,NA,3300.99222642336
