"year","avgFPcover","maxFPcover","numb_daysFP","prop_daysFP","firstdayFP","avgFPbiomass"
1,75.0542299820844,78.1524768355786,132,0.88,20,30021.6919928337
2,69.9987485635956,76.5614563471139,126,0.84,26,27999.4994254382
3,69.9290744216895,76.5487523242825,126,0.84,26,27971.6297686758
4,69.9284415605724,76.5512450239083,126,0.84,26,27971.376624229
5,69.9349824140111,76.5587663240132,126,0.84,26,27973.9929656044
6,69.9386508136012,76.5652826527171,126,0.84,26,27975.4603254405
7,69.9307171917456,76.5419969803611,126,0.84,26,27972.2868766982
8,69.9292473421267,76.5502259461984,126,0.84,26,27971.6989368507
9,69.9274384279639,76.5499538473381,126,0.84,26,27970.9753711856
10,69.9284194218798,76.5459739445283,126,0.84,26,27971.3677687519
11,7.64979043261157,7.64979043261157,0,0,NA,3059.91617304463
